award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_address_line_3,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,award_description,business_funds_indicator_code,business_types_code,action_type_code,record_type_code,fiscal_year_and_quarter_correction,last_modified_date
NNX15AF45A,5,,SAI EXEMPT,60310.00,0.00,60310.0,0.00,,0.00,2017-02-15,2017-02-15,2019-02-12,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (8000),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW,013,CONTRA COSTA,CALIFORNIA,940434002,18,,43.001,AEROSPACE EDUCATION SERVICES PROGRAM,04,"DETERMINATION OF HIGHLY ACCURATE ROVIBRATIONAL LINE LISTS FOR METHANE AND ISOTOPOLOGUES. THERE IS AN INCREASING NEED FOR HIGHLY ACCURATE ROVIBRATIONAL LINE LISTS INCLUDING INFRARED INTENSITIES OF SMALL MOLECULES THAT ARE COMMON IN VARIOUS ASTROPHYSICAL ENVIRONMENTS INCLUDING EXOPLANET ATMOSPHERES. THIS IS BEING DRIVEN BY THE AVAILABILITY OF EVER INCREASINGLY HIGH RESOLUTION TELESCOPES AND INSTRUMENTS  INCLUDING SPACE BASED SUCH AS  HERSCHEL AND  JWST   PLANE BASED  SUCH  AS  SOFIA  AND GROUND  BASED  SUCH  AS  ALMA. FURTHER  FOR MANY OF THE MOLECULES OF INTEREST  THE LINE LISTS NEED TO BE ABLE TO SPAN A LARGE TEMPERATURE RANGE SINCE THEY EXISTS IN DIFFERENT ENVIRONMENTS THAT SPAN A WIDE TEMPERATURE RANGE. ONE SUCH MOLECULE IS S02  WHICH WAS CLASSIFIED AS ONE OF NINE ""WEED"" MOLECULES BY THE HIFI COMMUNITY. ADDITIONALLY  IT COMMONLY OCCURS ON PLANETS OR MOONS THAT EXHIBIT VOLCANIC ACTIVITY  AND THUS COULD BE AN IMPORTANT DIAGNOSTIC MOLECULE IN THE CHARACTERIZATION OF EXOPLANET ATMOSPHERES FOR EXAMPLE  S02 COMPOSES ABOUT 90 PERCENT OF THE ATMOSPHERE OF JUPITER'S MOON IO  AND JUST A FEW YEARS AGO WAS FOUND TO BE PROMINENT IN THE UPPER ATMOSPHERE OF VENUS. WE PROPOSE  TO  USE  A  COMBINATION  OF  THEORY  AND  HIGH RESOLUTION  EXPERIMENTS  TO  DETERMINE  A  HIGHLY  ACCURATE ROVIBRATIONAL LINE LIST FOR S02 AND ITS ISOTOPOLOGUES THAT WILL BE ACCURATE TO VERY HIGH J VALUES  UP TO J EQUAL200 AND UP TO 20 000 CM L ABOVE THE ZERO POINT LEVEL. THROUGH THE USE OF HIGH ACCURACY ELECTRONIC STRUCTURE CALCULATIONS  AND  REFINEMENT  OF  THE RESULTING  POTENTIAL  ENERGY  SURFACE PES WITH  THE  AVAILABLE  EXPERIMENTAL  DATA   THIS APPROACH HAS ALREADY BEEN USED TO GENERATE HIGHLY ACCURATE LINE LISTS FOR ISOTOPOLOGUES OF THE WATER MOLECULE  THE AMMONIA MOLECULE  AND MOST RECENTLY CARBON DIOXIDE. FOR ALL THREE  THE ACCURACY OF THE RESULTING PES  TRANSITION ENERGIES  AND INTENSITIES HAS BEEN DEMONSTRATED BY LATER HIGH RESOLUTION SPECTROSCOPIC STUDIES. WE HAVE COMPLETED AN INITIAL LINE LIST FOR 32SL602  THOUGH THERE IS FURTHER REFINEMENT NEEDED IN ORDER TO IMPROVE THE ACCURACY AND EXTEND IT TO HIGHER J VALUES. FURTHER  ONCE A COMPLETE AND ACCURATE LINE LIST HAS BEEN  DETERMINED FOR 32SL602  THIS WILL BE EXTENDED TO ITS ISOTOPOLOGUES  INCLUDING 34SL602  32SL60L80  32SL802  34SL60L80  AND 34SL802. FURTHER  WE PROPOSE TO GO BEYOND WEEDING SPECTRA AND DEVELOP ROBUST STATE OF THE ART THEORETICAL SPECTROSCOPY METHODS TO GENERATE LIMITED LINE LISTS FOR SMALL TRANSIENT MOLECULES FOR WHICH THERE IS LITTLE OR NO EXPERIMENTAL DATA AVAILABLE IN ORDER TO AID ASTRONOMERS IN THE IDENTIFICATION OF THE MANY AS YET UNASSIGNED LINES IN HIFI SPECTRA AND THAT WILL BE FOUND WITH THE GREAT AND EXES INSTRUMENTS ON SOFIA. LINE LISTS FOR THESE MOLECULES WILL BE LIMITED TO PURELY ROTATIONAL TRANSITIONS AS WELL AS THE ROVIBRATIONAL BANDS OF ALL FUNDAMENTALS. INITIALLY  WE WILL TARGET THE LIMITED LINE LIST STUDIES ON THE NH4  H2CL AND H20 MOLECULAR CATIONS. THESE HIGHLY ACCURATE LINE LISTS WILL BE MADE AVAILABLE TO THE ASTRONOMY AND EXOPLANET COMMUNITIES  FOR USE  IN ANALYZING DATA FROM HERSCHEL AND SOFIA  AMONG OTHER NASA MISSIONS  AND GROUND BASED TELESCOPES SUCH AS ALMA.",NON,12,B,2,,2017-03-20 00:00:00
NNX12AC47A,19,,SAI EXEMPT,40000.00,0.00,40000.0,0.00,,,2015-12-16,2015-12-16,2016-12-26,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.002,AERONAUTICS,05,WE PROPOSE TO INVESTIGATE THE MOST PROMISING CURRENT BIOFUEL FEEDSTOCKS: MICROALGAE. MICROALGAE ARE TRADITIONAL GROWN IN SHALLOW CIRCULATING CHANNELS,NON,12,B,2,,2016-01-20 00:00:00
NNX14AH97A,8,,SAI EXEMPT,110300.00,0.00,110300.0,0.00,,,2016-05-24,2016-05-24,2020-04-22,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"IN APRIL 2013, THE TRANSITING EXOPLANET SURVEY SATELLITE TESS WAS SELECTED FOR FLIGHT IN AUGUST 2017 BY NASAS EXPLORER PROGRAM TO DISCOVER THE 1,000",NON,12,B,2,,2016-06-20 00:00:00
NNA06CN46A,8,,SAI EXEMPT,66000.00,0.00,66000.0,0.00,,0.00,2009-01-13,2009-01-15,2009-08-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N. WHISMAN ROAD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,2172,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940351000,14,,43.001,SCIENCE,05,IN SITU INSTRUMENTS FOR CHEMICAL INVESTIGATIONS OF MARS,NON,12,B,2,,2013-07-19 00:00:00
NNX08AP48A,1,,SAI EXEMPT,132701.00,0.00,132701.0,0.00,,0.00,2009-04-03,2009-04-03,2010-06-29,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"""PREBIOTIC SYNTHESIS OF AUTOCATALYTIC AND SELF-REPLICATING MOLECULES FROM SUGARS AS THE PRIMARY CARBON SUBSTRATE"" IN A GENERAL WAY, LIFE COULD BE DES",NON,12,B,2,,2015-05-20 00:00:00
NNX08AL09G,1,,SAI EXEMPT,59266.00,0.00,59266.0,0.00,,0.00,2009-01-14,2009-01-14,2011-03-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,ADRIAN BROWN / SETI INSTITUTE MARS POLAR ICE GRAIN SIZE MAPPING USING CRISM WE PROPOSE TO MAP THE SEASONAL VARIABILITY OF CO2 AND H2O ICE IN THE MART,NON,12,B,2,,2015-08-05 00:00:00
NNX10AM96A,30,,SAI EXEMPT,58623.00,0.00,58623.0,0.00,,0.00,2016-09-01,2016-09-01,2017-07-14,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"PI PROPOSES SEVERAL SCIENTIFIC, MISSION SUPPORT, AND PUBLIC OUTREACH ACTIVITIES THAT INCLUDE INVESTIGATIONS ON MARS, THE MOON, THE SATELLITES OF JUPI",NON,12,B,2,,2016-10-05 00:00:00
NNX07AD98A,2,,SAI EXEMPT,248554.00,0.00,248554.0,0.00,,0.00,2008-04-03,2008-04-03,2014-11-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N. WHISMAN ROAD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,2172,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"IN DECEMBER 2001, THE KEPLER MISSION BECAME THE 10TH SPACEPROBE SELECTED FOR FLIGHT BY NASA'S DISCOVERY PROGRAM, AND THE FIRST SUCH MISSION SET TO AC",NON,12,B,2,,2011-09-20 00:00:00
NNX12AM14G,0,,SAI EXEMPT,154686.00,0.00,154686.0,0.00,,0.00,2012-07-27,2012-07-18,2015-07-17,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,"OBJECTIVES: WE PROPOSE TO DEVELOP AND DEPLOY THE FIRST AUTOMATED SURVEY OF METEOROID ELEMENTAL COMPOSITIONS (MG&#039; NA&#039; FE&#039; CA, -.), BY S",NON,12,A,2,,2012-08-20 00:00:00
NNX12AO39G,1,,SAI EXEMPT,69000.00,0.00,69000.0,0.00,,0.00,2013-08-15,2013-08-15,2014-07-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,COMMINUTION OF AEOLIAN MATERIALS ON MARS. OBJECTIVES: THE PROJECT WILL ATTEMPT TO DEMONSTRATE EXPERIMENTALLY THAT AEOLIAN ACTION ON MARS LEADS TO THE,NON,12,B,2,,2014-04-04 00:00:00
NNX11AH58A,12,,SAI EXEMPT,98616.00,0.00,98616.0,0.00,,0.00,2013-09-09,2013-09-09,2015-04-12,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"THIS UNSOLICITED GRANT PROPOSAL, ""PLANETARY PROTECTION: POLICY DEVELOPMENT, IMPLEMENTATION ISSUES AND SOCIETAL CONCERNS"", INCLUDES RESEARCH, DEVELOPM",NON,12,B,2,,2014-04-04 00:00:00
NNX10AT88A,8,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2013-07-23,2013-07-23,2014-08-24,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,THE O/OREOS (ORGANISM/ORGANIC EXPOSURE TO ORBITAL STRESSES) NANOSATELLITE HAS BEEN DEVELOPED AS THE FIRST TECHNOLOGY DEMONSTRATION SPACECRAFT AND FLI,NON,12,B,2,,2016-02-05 00:00:00
NNA11AC02G,2,,SAI EXEMPT,30000.00,0.00,30000.0,0.00,,0.00,2013-04-19,2013-05-01,2014-07-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,04,"BASE DESCRIPTION; THIS IS A MULTIPLE YEAR RESEARCH EDUCATION GRANT AWARD TO THE SETI INSTITUTE ENTITLED ""ASTROBIOLOGY EDUCATION AND OUTREACH PROJECTS",NON,12,B,2,,2016-02-19 00:00:00
NNX13AD01A,0,,SAI EXEMPT,350000.00,0.00,350000.0,0.00,,0.00,2013-02-12,2013-03-01,2016-11-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"IN DECEMBER 2001, KEPLER BECAME THE IO'H MISSION SELECTED FOR FLIGHT BY NASA'S DISCOVERY PROGRAM, AND THE FIRST SUCH ORIENTED TO ACHIEVE GOALS UNDER",NON,12,A,2,,2016-07-20 00:00:00
NNX08AJ03A,7,,SAI EXEMPT,40000.00,0.00,40000.0,0.00,,0.00,2010-03-19,2010-03-19,2011-03-03,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,EXPERIMENTS IN ELECTROSTATIC CHARGING AND TRANSPORT OF LUNAR DUSTTHE ISSUE OF LUNAR DUST NEAR THE SURFACE AND ITS MITIGATION IS A CRITICAL ISSUE TH,NON,12,B,2,,2011-02-18 00:00:00
NNX11AN90G,0,,SAI EXEMPT,105095.00,0.00,105095.0,0.00,,0.00,2011-08-15,2011-08-04,2012-08-03,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,CHARACTERIZATION OF THE SURFACE OF IAPETUSTHE PRIMARY GOAL OF OUR PROPOSED RESEARCH IS TO TEST SPENCER AND DENK'S (2009) MODEL OF IAPETUS SURFACE T,NON,12,A,2,,2011-09-02 00:00:00
NNX14AI28A,0,,SAI EXEMPT,210231.00,0.00,210231.0,0.00,,0.00,2014-06-17,2014-05-02,2017-05-01,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"PLANETARY IN SITU COMPOSITIONAL (ELEMENTAL) ANALYSES ARE PRESENTLY LIMITED TO AREAS OF ~3 CM DIA. (THE APXS INSTRUMENT ON MSL), OR AS INDIVIDUAL HIGH",NON,12,A,2,,2015-08-05 00:00:00
NNX10AT88A,10,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2014-07-14,2014-07-14,2015-08-24,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,THE O/OREOS (ORGANISM/ORGANIC EXPOSURE TO ORBITAL STRESSES) NANOSATELLITE HAS BEEN DEVELOPED AS THE FIRST TECHNOLOGY DEMONSTRATION SPACECRAFT AND FLI,NON,12,B,2,,2016-02-05 00:00:00
NNX07AE16A,6,,SAI EXEMPT,94700.00,0.00,94700.0,0.00,,0.00,2009-09-01,2009-09-01,2010-05-14,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N. WHISMAN ROAD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,2172,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940432172,14,,43.AAA,RESEARCH GRANTS FOR THE SPACE PROGRAM,05,SETI INSTITUTE USING AROMATIC COMPOUNDS AND RELATED MOLECULAR SPECIES AS A TRACER OF CARBON IN THE,NON,12,B,2,,2009-10-19 00:00:00
NNX15AM17G,0,,SAI EXEMPT,204397.00,0.00,204397.0,0.00,,0.00,2015-07-14,2015-06-03,2018-06-02,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,04,"ALL CELLS ARE BOUND BY A LIPID MEMBRANE THAT SEPARATES THE INTERIOR OF THE CELL FROM THE EXTERIOR  ENVIRONMENT, WHICH IS A UNIVERSAL CHARACTERISTIC O",NON,12,A,2,,2015-08-05 00:00:00
NNX15AH57G,0,,SAI EXEMPT,109779.00,0.00,109779.0,0.00,,0.00,2015-05-05,2015-08-01,2018-07-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,04,WE PROPOSE TO CHARACTERIZE SEVERAL FORMS OF NANOPHASE AND AMORPHOUS MATERIALS FOR GROUND TRUTHING DETECTIONS OF THESE PHASES FROM ORBITAL AND LANDED,NON,12,A,2,,2015-08-05 00:00:00
NNX09AE80A,26,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2014-12-16,2014-12-16,2015-07-06,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"BUILDING ON THE RESULTS OF OUR PREVIOUS WORK, OUR INVOLVEMENT IN PLANETARY MISSIONS, AND DATA FROM OUR RESEARCH IN TERRESTRIAL ANALOGS, OUR NEW PROPO",NON,12,B,2,,2015-11-20 00:00:00
NNX15AL21G,2,,SAI EXEMPT,21518.00,0.00,21518.0,0.00,,0.00,2017-01-04,2017-01-04,2018-07-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (8000),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW,013,CONTRA COSTA,CALIFORNIA,940435203,18,,43.001,AEROSPACE EDUCATION SERVICES PROGRAM,04,WE HAVE DEVISED A NEW METHOD FOR ANALYZING THE ORIENTATION (ROTATIONAL STATES) OF ORBITING OBJECTS (TISCARENO ET AL. 2009). OUR METHOD ALLOWS US TO IGNORE THE COMPLEX EVOLUTION OF A MOON'S MEAN MOTION (MOST OF SATURN'S MOONS HAVE THEIR MEAN MOTIONS PERTURBED IN SOME WAY) AND INSTEAD TO FOCUS ON THE SHORT-PERIOD ROTATIONAL LIBRATIONS  WHICH ARE THE MODES THAT POTENTIALLY YIELD INSIGHTS INTO THE MOON'S GEOPHYSICS. USING THIS METHOD  TISCARENO ET AL. (2009) MEASURED A PHYSICAL LIBRATION OF 5.9 +- 1.2 DEGREES IN THE ROTATION OF EPIMETHEUS  CONFIRMING THAT EPIMETHEUS' INTERIOR IS EITHER HOMOGENEOUS IN DENSITY OR ONLY MODESTLY DIFFERENTIATED. WE ALSO APPLIED OUR METHOD TO HELENE  PALLENE  METHONE  AND ANTHE (THOMAS ET AL. 2013). WE HERE PROPOSE TO EXTEND THIS SUCCESSFUL ANALYSIS TO ENCELADUS. ENCELADUS HAS RECEIVED SPECIAL ATTENTION DUE TO THE VAPOR-SPEWING VENTS IN ITS SOUTH POLAR REGION AND THE LIKELIHOOD THAT EITHER A GLOBAL OR REGIONAL OCEAN UNDERLIES THE ICY SURFACE. MEASURING A ROTATIONAL LIBRATION FOR ENCELADUS  OR EVEN PUTTING A MORE ROBUST UPPER LIMIT ON IT  WOULD HELP TO CONSTRAIN ITS MOMENTS OF INERTIA  WHICH CURRENTLY ARE POORLY KNOWN (GAO AND STEVENSON 2013)  AND WOULD LIKELY REVEAL THE PRESENCE OR ABSENCE OF A SUBSURFACE OCEAN. WE PROPOSE TO INVESTIGATE THE ORIENTATION OF ENCELADUS  USING OUR EXISTING CONTROL-POINT NETWORK (BASED ON CASSINI IMAGES) AND OUR PREVIOUSLY DEVELOPED DYNAMICAL APPARATUS. WE WILL ASSIST IN DEVELOPING AN AUTOMATED IMPLEMENTATION OF THIS PROCESS IN ORDER TO USE A MONTE CARLO METHOD TO PROVIDE A ROBUST ESTIMATE OF THE UNCERTAINTY FOR THE PARAMETERS (E.G.  LIBRATION AMPLITUDE) THAT GOVERN THE DYNAMICAL MODELS. WE WILL DETERMINE THE PRESENCE OR ABSENCE OF A ROTATIONAL LIBRATION AT ENCELADUS WITH MUCH GREATER ACCURACY THAN THE PREVIOUS PUBLISHED NON-DETECTION.,NON,12,B,2,,2017-02-06 00:00:00
